Transposon_Name	orientation_is_5prime	Transposon_min_Start	Transposon_max_End	Transposon_Family	Transposon_Super_Family
AT4TE09910	true	2087672	2090064	ATREP10D	RC/Helitron
AT4TE15050	false	3289806	3290000	ATHILA2	LTR/Gypsy
AT4TE32170	false	7384295	7385843	ATREP10D	RC/Helitron
AT4TE27090	false	6359735	6359928	RathE1_cons	RathE1_cons
AT4TE28675	false	6685476	6685669	ATREP3	RC/Helitron
AT4TE34250	true	7808100	7808295	ATHPOGON3	DNA/Pogo
AT4TE57160	true	12302972	12303167	RathE3_cons	RathE3_cons
AT4TE18050	false	4172297	4175930	ATGP5	LTR/Gypsy
AT4TE11865	true	2535868	2536063	ATREP4	RC/Helitron
AT4TE06315	false	1233442	1233635	ATREP3	RC/Helitron
AT4TE62855	true	13370875	13371070	HELITRONY3	RC/Helitron
AT4TE02540	true	488298	488366	ATREP3	RC/Helitron
AT4TE18380	true	4307637	4309187	ATHILA4A	LTR/Gypsy
AT4TE01985	true	381801	381996	VANDAL1	DNA/MuDR
AT4TE19690	true	4685216	4686766	ATREP11A	RC/Helitron
AT4TE26125	true	6173525	6173721	ATREP3	RC/Helitron
AT4TE27340	true	6410436	6410466	ATCOPIA42	LTR/Copia
AT4TE28060	false	6561515	6561712	ATREP4	RC/Helitron
AT4TE25190	false	5985260	5985454	ATCOPIA95	LTR/Copia
AT4TE10040	true	2117777	2117972	ATHATN1	DNA/HAT
AT4TE39110	true	8756713	8756812	BRODYAGA2	DNA/MuDR
AT4TE00235	false	53736	53929	RathE3_cons	RathE3_cons
AT4TE13990	false	3003291	3004460	ATHILA6A	LTR/Gypsy
AT4TE18645	false	4399486	4401020	ATCOPIA42	LTR/Copia
AT4TE19495	true	4637761	4637960	VANDAL14	DNA/MuDR
AT4TE12420	true	2660802	2660916	ATREP10D	RC/Helitron
AT4TE32665	true	7490737	7490873	TNAT1A	DNA
AT4TE15010	false	3268608	3270089	ATHILA2	LTR/Gypsy
AT4TE14955	false	3259135	3259154	ATREP18	DNA
AT4TE89320	false	18425375	18425575	ATREP10D	RC/Helitron
AT4TE31745	false	7292238	7293752	ATHAT3	DNA/HAT
AT4TE09555	true	2000986	2001188	ATENSPM2	DNA/En-Spm
AT4TE10375	false	2218641	2218840	RathE3_cons	RathE3_cons
AT4TE20180	true	4848199	4848400	ATDNA12T3_2	DNA
AT4TE15935	false	3536834	3537035	ATTIR16T3A	DNA
AT4TE52345	true	11372670	11372756	ARNOLDY1	DNA/MuDR
AT4TE25335	false	6015546	6015747	ATLINE1_6	LINE/L1
AT4TE15480	true	3401984	3402186	ATGP10	LTR/Gypsy
AT4TE17150	true	3926810	3929220	ATLANTYS1	LTR/Gypsy
AT4TE21025	true	5036636	5036829	ATMU2	DNA/MuDR
AT4TE15965	false	3560873	3562389	ATHILA4C	LTR/Gypsy
AT4TE20895	false	5003244	5004820	ATHILA4A	LTR/Gypsy
AT4TE01975	true	379389	379592	ATIS112A	DNA/Harbinger
AT4TE26335	false	6211721	6211922	ATLINE2	LINE/L1
AT4TE02590	true	496999	497145	ATREP5	RC/Helitron
AT4TE20885	false	5000001	5001509	ATGP2N	LTR/Gypsy
AT4TE15415	true	3379164	3379352	ATHILA5	LTR/Gypsy
AT4TE19865	false	4744994	4745193	ATLANTYS2	LTR/Gypsy
AT4TE21190	false	5103209	5104725	ATHILA5	LTR/Gypsy
AT4TE19380	false	4609217	4610745	ATHILA0_I	LTR/Gypsy
AT4TE32800	true	7516794	7516993	HELITRONY1C	RC/Helitron
AT4TE44410	false	9797697	9797894	LIMPET1	DNA/MuDR
AT4TE16805	false	3811871	3813399	ATHILA3	LTR/Gypsy
AT4TE76440	true	15975143	15975342	ATREP1	RC/Helitron
AT4TE25185	false	5983869	5984066	ATREP16	DNA/MuDR
AT4TE08875	false	1768502	1770033	ATCOPIA28	LTR/Copia
AT4TE03150	true	601981	602176	RathE1_cons	RathE1_cons
AT4TE22520	true	5391521	5391541	BRODYAGA2	DNA/MuDR
AT4TE22330	false	5356129	5356291	ATHILA8A	LTR/Gypsy
AT4TE13540	true	2905321	2906850	ATREP5	RC/Helitron
AT4TE16870	true	3832304	3833816	ATLANTYS1	LTR/Gypsy
AT4TE38400	true	8620372	8620572	ATGP9B	LTR/Gypsy
AT4TE25260	false	6000759	6000933	ATREP4	RC/Helitron
AT4TE19730	false	4693779	4696181	HELITRONY1D	RC/Helitron
AT4TE49605	true	10822164	10822364	HELITRON4	RC/Helitron
AT4TE16910	false	3844628	3852229	ATHILA6A	LTR/Gypsy
AT4TE32900	false	7539951	7540149	ATHATN3	DNA/HAT
AT4TE34545	true	7864195	7864308	ATREP3	RC/Helitron
AT4TE32340	true	7427262	7427462	ATREP10D	RC/Helitron
AT4TE10945	false	2352191	2352366	ATREP11	RC/Helitron
AT4TE07115	false	1397296	1397548	ATIS112A	DNA/Harbinger
AT4TE01935	false	371493	371745	ATREP3	RC/Helitron
AT4TE16185	false	3630176	3636108	ATHILA6A	LTR/Gypsy
AT4TE13845	false	2972797	2972937	ATHILA	LTR/Gypsy
AT4TE16640	false	3766820	3768072	ATREP11	RC/Helitron
AT4TE57480	false	12365612	12365927	META1	LTR/Copia
AT4TE13150	true	2802626	2803778	ATMU9	DNA/MuDR
AT4TE26355	true	6216033	6216350	ATLINE1_3A	LINE/L1
AT4TE38235	false	8585365	8585679	ATDNA12T3_2	DNA
AT4TE16095	false	3604576	3604890	ATHILA3	LTR/Gypsy
AT4TE25440	true	6037932	6039098	HELITRONY1E	RC/Helitron
AT4TE18440	true	4328378	4328695	ATHILA	LTR/Gypsy
AT4TE19035	true	4525269	4526432	ATHILA4D_LTR	LTR/Gypsy
AT4TE20865	true	4996188	4996443	ATREP3	RC/Helitron
AT4TE21900	true	5257027	5271699	VANDAL11	DNA/MuDR
AT4TE51595	false	11229050	11229366	VANDAL17	DNA/MuDR
AT4TE31480	false	7230251	7230567	ATREP5	RC/Helitron
AT4TE49270	false	10754828	10755989	ATCOPIA1	LTR/Copia
AT4TE14585	false	3194055	3194370	ATGP10	LTR/Gypsy
AT4TE20680	false	4949240	4949556	ATHILA4	LTR/Gypsy
AT4TE63700	false	13537670	13537985	ATREP6	RC/Helitron
AT4TE18455	true	4334411	4334727	HELITRONY1A	RC/Helitron
AT4TE40660	false	9062901	9063215	ATHILA8B	LTR/Gypsy
AT4TE31740	true	7290980	7292150	ATREP10D	RC/Helitron
AT4TE41200	true	9173930	9174232	ATMU7	DNA/MuDR
AT4TE24930	true	5919538	5920712	ATREP10D	RC/Helitron
AT4TE16390	false	3681532	3691585	ATLANTYS2	LTR/Gypsy
AT4TE00590	true	118559	118859	ATREP10D	RC/Helitron
AT4TE29355	true	6823382	6824556	HELITRONY3	RC/Helitron
AT4TE23250	false	5553884	5554038	ATREP3	RC/Helitron
AT4TE40865	false	9112213	9112420	ATREP1	RC/Helitron
AT4TE06650	false	1301635	1301947	ATREP10B	RC/Helitron
AT4TE10065	true	2121322	2121351	ATREP11	RC/Helitron
AT4TE24950	false	5923009	5923322	ATMUNX1	DNA/MuDR
AT4TE13885	true	2986427	2986508	ATREP1	RC/Helitron
AT4TE09880	true	2081707	2082877	ATLINE1_6	LINE/L1
AT4TE16310	true	3663181	3663446	HELITRONY1E	RC/Helitron
AT4TE00090	true	17543	17859	HELITRONY1D	RC/Helitron
AT4TE16365	false	3672532	3672848	ATHILA8B	LTR/Gypsy
AT4TE11810	false	2525841	2526154	HELITRONY1B	RC/Helitron
AT4TE18370	true	4306265	4307428	ATHILA4	LTR/Gypsy
AT4TE19875	false	4747058	4749846	ATHILA3	LTR/Gypsy
AT4TE55595	false	12003269	12004438	ATREP10D	RC/Helitron
AT4TE09380	true	1943479	1943750	VANDALNX1	DNA/MuDR
AT4TE21755	false	5224952	5226125	ATHILA4D_LTR	LTR/Gypsy
AT4TE25060	false	5951790	5952036	VANDAL7	DNA/MuDR
AT4TE06145	false	1199926	1200002	ATREP5	RC/Helitron
AT4TE09320	true	1925064	1930925	ARNOLD2	DNA/MuDR
AT4TE20250	true	4866356	4866678	ATENSPM11	DNA/En-Spm
AT4TE22975	false	5490950	5491270	VANDAL8	DNA/MuDR
AT4TE32400	true	7438812	7439134	HELITRONY3	RC/Helitron
AT4TE10335	false	2198165	2203993	ATCOPIA58	LTR/Copia
AT4TE18675	false	4406107	4406532	ATHILA6A	LTR/Gypsy
AT4TE18695	true	4407852	4410665	ATHILA2	LTR/Gypsy
AT4TE17120	false	3916823	3919636	ATHILA6B	LTR/Gypsy
AT4TE36760	true	8294944	8296098	ATREP15	RC/Helitron
AT4TE29035	true	6756591	6757742	ATREP10A	RC/Helitron
AT4TE65660	false	13913181	13913502	ATREP5	RC/Helitron
AT4TE23825	false	5683901	5697847	VANDAL2	DNA/MuDR
AT4TE29780	true	6906531	6906766	ATREP5	RC/Helitron
AT4TE40620	true	9054759	9055083	ATREP15	RC/Helitron
AT4TE46705	true	10249511	10250659	ATREP10D	RC/Helitron
AT4TE14460	false	3140180	3142994	TA11	LINE/L1
AT4TE17690	false	4084173	4084494	ATENSPM10	DNA/En-Spm
AT4TE27435	false	6426618	6427761	ATREP2A	RC/Helitron
AT4TE53730	true	11631290	11631613	ATREP10D	RC/Helitron
AT4TE09150	true	1862824	1862847	ATREP10A	RC/Helitron
AT4TE17965	false	4145360	4145556	ATREP3	RC/Helitron
AT4TE09885	true	2082878	2082909	ATLINE1_4	LINE/L1
AT4TE09960	true	2097618	2097855	ATDNAI27T9C	DNA/MuDR
AT4TE08945	true	1786519	1789320	ATHILA2	LTR/Gypsy
AT4TE30310	false	7011697	7012856	VANDALNX2	DNA/MuDR
AT4TE14835	false	3236605	3236922	ATREP18	DNA
AT4TE90160	false	18582651	18582968	HELITRONY3	RC/Helitron
AT4TE20845	false	4994552	4994597	ATCOPIA44	LTR/Copia
AT4TE13825	false	2969104	2971882	ATHILA	LTR/Gypsy
AT4TE19815	true	4717036	4718197	ATGP1	LTR/Gypsy
AT4TE30640	false	7067287	7067605	DT1	DNA/Mariner
AT4TE11825	false	2527506	2530307	ATREP10D	RC/Helitron
AT4TE40735	true	9088256	9089414	ATREP4	RC/Helitron
AT4TE24530	false	5835508	5835597	ATREP5	RC/Helitron
AT4TE33000	true	7560579	7560900	ATLINE1_3A	LINE/L1
AT4TE13255	false	2824510	2824829	VANDAL5	DNA/MuDR
AT4TE18825	true	4450281	4456162	ATHILA0_I	LTR/Gypsy
AT4TE48215	true	10541505	10544314	VANDAL5	DNA/MuDR
AT4TE20870	false	4997991	4999145	ATGP8	LTR/Gypsy
AT4TE24030	true	5732659	5732979	ATCOPIA4	LTR/Copia
AT4TE31315	false	7195173	7195373	ATREP15	RC/Helitron
AT4TE10860	false	2340550	2340761	BRODYAGA2	DNA/MuDR
AT4TE54700	false	11820547	11823366	ATGP3	LTR/Gypsy
AT4TE44385	false	9795617	9795643	SIMPLEHAT1	DNA/HAT
AT4TE33480	true	7652386	7653562	ATREP2A	RC/Helitron
AT4TE20025	false	4801849	4802152	ATREP10	RC/Helitron
AT4TE39230	true	8786101	8786406	ATCOPIA43	LTR/Copia
AT4TE06320	true	1233641	1234831	BOMZH2	DNA/MuDR
AT4TE85940	false	17785908	17786211	VANDAL17	DNA/MuDR
AT4TE32385	true	7437502	7437847	ATHATN4	DNA/HAT
AT4TE18275	true	4255638	4256825	ATHILA4C	LTR/Gypsy
AT4TE48180	true	10537877	10538181	VANDAL21	DNA/MuDR
AT4TE25005	false	5933675	5934828	VANDAL18NA	DNA/MuDR
AT4TE70830	false	14919473	14919775	ATCOPIA28	LTR/Copia
AT4TE22525	true	5391542	5391703	VANDAL8	DNA/MuDR
AT4TE20730	true	4956561	4957744	HELITRONY3	RC/Helitron
AT4TE32360	true	7432013	7432320	ATREP3	RC/Helitron
AT4TE15215	false	3333168	3334351	ATHILA4B_LTR	LTR/Gypsy
AT4TE13210	false	2814432	2814737	ATHPOGON3	DNA/Pogo
AT4TE25790	true	6111164	6111702	ATREP3	RC/Helitron
AT4TE22760	true	5437217	5438404	ATREP10D	RC/Helitron
AT4TE03145	false	601676	601980	ATLINEIII	LINE/L1
AT4TE74400	false	15595557	15595861	HELITRONY3	RC/Helitron
AT4TE31755	true	7294437	7294727	ATREP3	RC/Helitron
AT4TE31085	true	7155786	7155880	ATHPOGON2	DNA/Pogo
AT4TE15590	true	3438018	3439212	ATGP2	LTR/Gypsy
AT4TE28020	true	6554673	6554976	ATDNA12T3_2	DNA
AT4TE36245	true	8195784	8196086	ATENSPM5	DNA/En-Spm
AT4TE04715	false	927153	927453	META1	LTR/Copia
AT4TE71340	false	15013672	15014864	VANDAL3	DNA/MuDR
AT4TE27345	true	6410467	6410769	ATCOPIA41	LTR/Copia
AT4TE02340	true	451491	451792	VANDAL17	DNA/MuDR
AT4TE18430	false	4319630	4320821	ATLINE1_1	LINE/L1
AT4TE24880	false	5905482	5908220	ATCOPIA9	LTR/Copia
AT4TE84485	true	17501120	17502316	ATREP1	RC/Helitron
AT4TE28220	false	6596736	6597036	RathE2_cons	RathE2_cons
AT4TE24800	true	5889686	5889988	ATGP8	LTR/Gypsy
AT4TE14565	true	3188855	3190047	ATHILA4	LTR/Gypsy
AT4TE22180	true	5326461	5331583	META1	LTR/Copia
AT4TE46300	false	10171522	10171823	ATREP16	DNA/MuDR
AT4TE44040	false	9726938	9727239	HELITRONY1D	RC/Helitron
AT4TE26250	true	6193943	6194167	ATREP5	RC/Helitron
AT4TE50440	false	10999494	10999795	ATREP10D	RC/Helitron
AT4TE14650	false	3202313	3203503	ATREP18	DNA
AT4TE11340	true	2431855	2432158	BRODYAGA2	DNA/MuDR
AT4TE24725	true	5872384	5872686	ATGP8	LTR/Gypsy
AT4TE20835	true	4993126	4993186	ATMUN1	DNA/MuDR
AT4TE20960	true	5019419	5019701	ATHILA4A	LTR/Gypsy
AT4TE17710	true	4087091	4088276	ATREP10B	RC/Helitron
AT4TE48655	false	10632378	10632472	HELITRONY1D	RC/Helitron
AT4TE33065	true	7571824	7573003	ATREP3	RC/Helitron
AT4TE09130	true	1857647	1857958	ATLINEIII	LINE/L1
AT4TE25340	false	6017169	6017478	BRODYAGA1A	DNA/MuDR
AT4TE51310	false	11176895	11177204	ATHPOGON1	DNA/Pogo
AT4TE67650	false	14305236	14305545	ATHILA8A	LTR/Gypsy
AT4TE18420	false	4317102	4317157	ATLINE1_1	LINE/L1
AT4TE17475	false	4024290	4025213	ATHILA	LTR/Gypsy
AT4TE16110	false	3606798	3611658	ATHILA4C	LTR/Gypsy
AT4TE18950	true	4499894	4501785	ATREP11	RC/Helitron
AT4TE34495	true	7853799	7853845	ATREP10B	RC/Helitron
AT4TE28110	false	6570418	6570728	HELITRONY1B	RC/Helitron
AT4TE84330	false	17470738	17471049	ATHAT10	DNA/HAT
AT4TE32560	false	7470758	7471932	HELITRONY1D	RC/Helitron
AT4TE17100	true	3911077	3913861	ATCOPIA41	LTR/Copia
AT4TE22360	true	5360719	5361032	ATDNAI27T9C	DNA/MuDR
AT4TE24380	false	5801379	5801690	ATREP15	RC/Helitron
AT4TE78590	false	16377630	16378807	HELITRONY1E	RC/Helitron
AT4TE14865	false	3245685	3245990	ATREP18	DNA
AT4TE20515	false	4919906	4922255	ATCOPIA28	LTR/Copia
AT4TE71140	false	14978036	14979213	ATREP6	RC/Helitron
AT4TE15790	true	3491402	3491713	ATHILA6B	LTR/Gypsy
AT4TE09545	true	1999042	2000222	ATHILA4A	LTR/Gypsy
AT4TE34770	false	7909653	7910831	HELITRONY1B	RC/Helitron
AT4TE16725	true	3784416	3794425	ATLANTYS1	LTR/Gypsy
AT4TE14030	true	3011339	3012221	ATHILA3	LTR/Gypsy
AT4TE08265	true	1624721	1625905	HELITRONY2	RC/Helitron
AT4TE49195	true	10736085	10738857	ATREP10D	RC/Helitron
AT4TE09940	true	2095093	2095400	ATDNAI27T9A	DNA/MuDR
AT4TE75755	true	15848569	15849754	ATREP3	RC/Helitron
AT4TE21205	true	5109993	5110278	ATHILA4A	LTR/Gypsy
AT4TE19400	true	4613297	4613475	HELITRON1	RC/Helitron
AT4TE15060	false	3291164	3291323	ATLINE1_6	LINE/L1
AT4TE27720	false	6494251	6494558	ATTIRX1B	DNA
AT4TE08355	false	1644067	1645245	ATGP1	LTR/Gypsy
AT4TE59250	true	12698190	12698364	HELITRONY3	RC/Helitron
AT4TE10910	true	2346633	2346943	VANDAL20	DNA/MuDR
AT4TE15280	false	3348882	3349187	ATHILA2	LTR/Gypsy
AT4TE13185	false	2810452	2810760	ATREP10D	RC/Helitron
AT4TE34430	false	7843868	7844589	ATREP10D	RC/Helitron
AT4TE12220	false	2612955	2613053	TAG1	DNA/HAT
AT4TE67790	false	14336805	14337112	ATDNA12T3_2	DNA
AT4TE23125	false	5520207	5536230	VANDAL3	DNA/MuDR
AT4TE52335	true	11370919	11370988	ATHPOGON1	DNA/Pogo
AT4TE45160	false	9948534	9948856	ATDNA2T9C	DNA/MuDR
AT4TE31640	true	7265942	7266266	ATCOPIA74	LTR/Copia
AT4TE25860	true	6125913	6126255	ATHATN4	DNA/HAT
AT4TE38310	true	8597752	8598870	ATREP10C	RC/Helitron
AT4TE25930	false	6142462	6142597	BRODYAGA2	DNA/MuDR
AT4TE01410	false	272508	272848	ARNOLDY2	DNA/MuDR
AT4TE28600	true	6670018	6671136	ATDNA2T9A	DNA/MuDR
AT4TE08380	false	1651634	1651974	ATLINEIII	LINE/L1
AT4TE58535	true	12561463	12561805	ATTIRX1C	DNA
AT4TE19515	false	4642708	4643048	ARNOLDY2	DNA/MuDR
AT4TE22260	false	5345367	5345493	VANDALNX2	DNA/MuDR
AT4TE20570	false	4931835	4933251	ATENSPM3	DNA/En-Spm
AT4TE08990	true	1804760	1807656	ATHILA6A	LTR/Gypsy
AT4TE12580	true	2690339	2690684	ATMU6N1	DNA/MuDR
AT4TE85600	true	17721275	17721619	HELITRONY1D	RC/Helitron
AT4TE23575	true	5621794	5627464	ATLINE1_1	LINE/L1
AT4TE21830	true	5242433	5242777	ATLINE2	LINE/L1
AT4TE25030	false	5938885	5939226	ATHILA7	LTR/Gypsy
AT4TE28615	false	6674535	6674876	HELITRONY2	RC/Helitron
AT4TE34330	true	7827675	7827757	BRODYAGA2	DNA/MuDR
AT4TE34490	false	7852686	7853798	ATREP11	RC/Helitron
AT4TE06140	true	1199685	1199925	ATREP3	RC/Helitron
AT4TE31155	true	7167544	7167568	BRODYAGA1A	DNA/MuDR
AT4TE78595	true	16378808	16378846	HELITRONY1E	RC/Helitron
AT4TE59920	false	12820985	12821320	ATTIRX1B	DNA
AT4TE62135	false	13232246	13232581	ATREP5	RC/Helitron
AT4TE27045	true	6349187	6350310	ATREP10D	RC/Helitron
AT4TE35575	true	8063241	8063573	HELITRONY3	RC/Helitron
AT4TE08830	true	1760892	1761188	ATREP5	RC/Helitron
AT4TE63630	true	13523859	13524982	ATREP10D	RC/Helitron
AT4TE34390	false	7837998	7838332	ATREP11	RC/Helitron
AT4TE29910	true	6933596	6933717	ATREP4	RC/Helitron
AT4TE18810	true	4448712	4448932	HELITRON2	RC/Helitron
AT4TE18760	true	4431120	4431458	ATHILA2	LTR/Gypsy
AT4TE24995	false	5932446	5932548	HELITRONY1D	RC/Helitron
AT4TE39815	false	8901451	8907132	ATLINE1_2	LINE/L1
AT4TE27315	true	6404847	6405186	ATREP6	RC/Helitron
AT4TE22795	false	5443805	5443907	ATREP5	RC/Helitron
AT4TE55630	false	12011231	12012341	ATREP10D	RC/Helitron
AT4TE18570	true	4375263	4375377	ATLANTYS1	LTR/Gypsy
AT4TE28035	true	6555519	6556639	ATREP3	RC/Helitron
AT4TE18510	false	4359957	4360293	ATENSPM3	DNA/En-Spm
AT4TE03285	false	628268	628604	BRODYAGA1A	DNA/MuDR
AT4TE74210	false	15547813	15548149	ATIS112A	DNA/Harbinger
AT4TE13390	true	2858412	2858719	ATHILA4	LTR/Gypsy
AT4TE42630	true	9438196	9438541	ATREP3	RC/Helitron
AT4TE02165	false	417305	418414	ATREP10D	RC/Helitron
AT4TE26005	false	6157261	6157520	ATREP11	RC/Helitron
AT4TE10215	false	2165974	2166321	ATCOPIA37	LTR/Copia
AT4TE25640	false	6082398	6083488	ATREP15	RC/Helitron
AT4TE12965	true	2774326	2774675	ATREP11	RC/Helitron
AT4TE13455	true	2875956	2876305	VANDAL2	DNA/MuDR
AT4TE41320	true	9192556	9193660	ATREP1	RC/Helitron
AT4TE09400	true	1956612	1957712	ATREP11	RC/Helitron
AT4TE08745	false	1747549	1747895	ATENSPM2	DNA/En-Spm
AT4TE33660	true	7687714	7688589	ATHILA8A	LTR/Gypsy
AT4TE17360	false	3987766	3997945	ATHILA	LTR/Gypsy
AT4TE18865	false	4467248	4480850	VANDAL3	DNA/MuDR
AT4TE40390	false	9011845	9012163	ATREP4	RC/Helitron
AT4TE18490	false	4352259	4352605	ATHILA5	LTR/Gypsy
AT4TE09225	true	1874028	1875724	ATCOPIA37	LTR/Copia
AT4TE39170	false	8773097	8773445	ATGP5	LTR/Gypsy
AT4TE02250	false	433910	434258	HELITRON4	RC/Helitron
AT4TE26165	true	6179241	6179590	ATREP11	RC/Helitron
AT4TE22185	false	5331981	5332208	ARNOLDY2	DNA/MuDR
AT4TE03070	true	588882	588967	ATREP11	RC/Helitron
AT4TE31460	true	7224076	7225182	ATREP11	RC/Helitron
AT4TE48730	true	10647308	10647656	ATSINE4	SINE
AT4TE01950	true	375723	376002	VANDAL21	DNA/MuDR
AT4TE34870	false	7929488	7930596	ATREP4	RC/Helitron
AT4TE08260	true	1624321	1635706	HELITRON2	RC/Helitron
AT4TE08350	true	1642972	1644066	ATENSPM2	DNA/En-Spm
AT4TE67175	false	14196469	14196590	BRODYAGA1A	DNA/MuDR
AT4TE33815	true	7716399	7717510	HELITRONY3	RC/Helitron
AT4TE16045	true	3583811	3584157	ATHILA4B_LTR	LTR/Gypsy
AT4TE27080	false	6357355	6357663	HELITRONY3	RC/Helitron
AT4TE74000	true	15506161	15506506	VANDAL17	DNA/MuDR
AT4TE10495	true	2258298	2258644	ATLINE1A	LINE/L1
AT4TE27640	true	6467401	6473067	ATCOPIA50	LTR/Copia
AT4TE15465	true	3393419	3393452	ATHILA5	LTR/Gypsy
AT4TE44645	false	9840609	9840807	ATREP4	RC/Helitron
AT4TE30590	false	7058638	7058984	ATREP3	RC/Helitron
AT4TE29365	false	6824820	6825925	ATREP4	RC/Helitron
AT4TE24070	false	5739188	5739489	HELITRONY3	RC/Helitron
AT4TE31080	true	7154677	7155785	ATREP2A	RC/Helitron
AT4TE12380	true	2653973	2654319	ATTIRX1D	DNA
AT4TE08310	false	1635757	1635895	VANDAL4	DNA/MuDR
AT4TE41815	true	9284435	9284782	HELITRONY3	RC/Helitron
AT4TE24100	true	5743654	5744763	HELITRONY3	RC/Helitron
AT4TE25000	false	5932549	5933674	HELITRONY1D	RC/Helitron
AT4TE10660	false	2296596	2296929	ATREP15	RC/Helitron
AT4TE22160	false	5321459	5321792	ATMU10	DNA/MuDR
AT4TE31215	true	7178778	7179106	ATCOPIA24	LTR/Copia
AT4TE24045	true	5733755	5734892	ATREP10D	RC/Helitron
AT4TE38090	false	8563707	8564032	ATREP4	RC/Helitron
AT4TE51620	false	11233608	11233803	ATREP10D	RC/Helitron
AT4TE00950	true	184375	185512	HELITRONY1B	RC/Helitron
AT4TE07035	true	1380893	1381221	ATLINE1_3A	LINE/L1
AT4TE14555	true	3185986	3188829	ATGP10	LTR/Gypsy
AT4TE78835	true	16424112	16424439	ATREP5	RC/Helitron
AT4TE44965	true	9902562	9903700	ATREP11	RC/Helitron
AT4TE22725	false	5430631	5431765	ATREP11	RC/Helitron
AT4TE34695	true	7896264	7897400	ATREP8	RC/Helitron
AT4TE08460	false	1684461	1684510	ATHILA5	LTR/Gypsy
AT4TE03420	true	661841	662975	HELITRONY1C	RC/Helitron
AT4TE52375	true	11377320	11377627	ATLINE1A	LINE/L1
AT4TE73660	true	15442208	15442522	VANDAL8	DNA/MuDR
AT4TE15870	true	3519593	3519815	ATENSPM6	DNA/En-Spm
AT4TE29795	false	6908380	6911229	HELITRONY3	RC/Helitron
AT4TE02155	true	415520	415848	ATMUNX1	DNA/MuDR
AT4TE20765	true	4974449	4974777	ATENSPM6	DNA/En-Spm
AT4TE26690	false	6279962	6280286	ATHATN7	DNA/HAT
AT4TE09020	true	1815742	1816882	ATHILA2	LTR/Gypsy
AT4TE02900	true	554021	554347	DT1	DNA/Mariner
AT4TE21760	false	5226997	5227320	ATREP10D	RC/Helitron
AT4TE55165	false	11922051	11922374	ATREP1	RC/Helitron
AT4TE44380	false	9794407	9794730	ATDNAI27T9A	DNA/MuDR
AT4TE52415	true	11382082	11382407	ATREP10A	RC/Helitron
AT4TE08240	true	1615351	1618157	HELITRON2	RC/Helitron
AT4TE79530	false	16556115	16556438	ATIS112A	DNA/Harbinger
AT4TE09180	true	1866284	1866608	ATLINE1_6	LINE/L1
AT4TE15255	false	3344829	3354743	ATHILA2	LTR/Gypsy
AT4TE11250	false	2413522	2414666	ATREP3	RC/Helitron
AT4TE19745	false	4696721	4697044	ATIS112A	DNA/Harbinger
AT4TE11315	true	2426930	2427255	ARNOLDY1	DNA/MuDR
AT4TE25350	true	6019558	6019884	HELITRON4	RC/Helitron
AT4TE20520	false	4920159	4921301	ATGP1	LTR/Gypsy
AT4TE22370	true	5363249	5363575	ATDNA12T3_2	DNA
AT4TE06880	true	1349025	1351883	ATREP3	RC/Helitron
AT4TE49500	false	10801972	10802296	ATREP10B	RC/Helitron
AT4TE34700	true	7897401	7897672	ATREP10D	RC/Helitron
AT4TE55950	false	12070842	12071985	ATREP10D	RC/Helitron
AT4TE16345	false	3669455	3670598	ATHILA4D_LTR	LTR/Gypsy
AT4TE45970	true	10102365	10102691	ATCOPIA65	LTR/Copia
AT4TE25925	false	6141329	6142461	HELITRONY1E	RC/Helitron
AT4TE31660	false	7270620	7270948	ATLINE2	LINE/L1
AT4TE20940	false	5013613	5013679	ATHILA4	LTR/Gypsy
AT4TE14065	true	3030445	3033315	ATHILA4A	LTR/Gypsy
AT4TE17035	true	3896727	3897856	ATREP2A	RC/Helitron
AT4TE09715	true	2040097	2040431	ATREP11A	RC/Helitron
AT4TE20150	true	4844739	4845073	ATREP19	DNA
AT4TE09275	false	1886230	1887357	HELITRON1	RC/Helitron
AT4TE03810	false	742358	742428	ATDNA2T9C	DNA/MuDR
AT4TE20535	false	4924243	4931834	ATENSPM7	DNA/En-Spm
AT4TE15585	true	3431701	3443038	ATHILA4C	LTR/Gypsy
AT4TE76870	false	16054514	16055641	ATREP10	RC/Helitron
AT4TE33940	true	7743954	7744288	ATTIR16T3A	DNA
AT4TE32250	true	7405045	7405111	ATREP4	RC/Helitron
AT4TE22155	true	5321414	5321458	ATMU10	DNA/MuDR
AT4TE22215	false	5334750	5335083	ATHILA4D_LTR	LTR/Gypsy
AT4TE29915	true	6933718	6934846	ATREP10D	RC/Helitron
AT4TE39650	false	8869242	8869573	BRODYAGA1A	DNA/MuDR
AT4TE34340	false	7827854	7828980	ATLINE2	LINE/L1
AT4TE26555	true	6253064	6253243	ATMUNX1	DNA/MuDR
AT4TE14335	true	3111558	3111874	ATHILA4A	LTR/Gypsy
AT4TE19655	true	4670477	4676290	ATGP7	LTR/Gypsy
AT4TE30890	true	7114399	7114733	BRODYAGA1A	DNA/MuDR
AT4TE17510	true	4035340	4045318	ATHILA2	LTR/Gypsy
AT4TE16370	false	3673439	3674567	ATHILA4A	LTR/Gypsy
AT4TE20375	true	4889647	4889979	ATMU10	DNA/MuDR
AT4TE22140	false	5318716	5319045	ATHILA8B	LTR/Gypsy
AT4TE15495	false	3404011	3405142	ATHILA4	LTR/Gypsy
